date,year,month,day_endofweek,cityid,bg_posts,bg_posts_ss30,bg_posts_ss55,bg_posts_ss60,bg_posts_ss65,bg_posts_ss70,bg_posts_jz1,bg_posts_jzgrp12,bg_posts_jz2,bg_posts_jz3,bg_posts_jzgrp345,bg_posts_jz4,bg_posts_jz5
2020-3-20,2020,3,20,Honolulu,0.28600000000000003,-0.36200000000000004,0.509,0.133,0.256,-0.0373,0.34600000000000003,0.261,0.252,0.242,0.292,0.321,0.348
2020-3-20,2020,3,20,Boise,0.213,0.14800000000000002,0.17,0.26899999999999996,0.0294,0.401,0.379,0.39,0.391,0.172,0.129,0.217,-0.248
2020-3-20,2020,3,20,Salt Lake City,0.0219,-0.0145,-0.0774,-0.113,0.0949,-0.405,0.0782,0.11900000000000001,0.12300000000000001,-0.11199999999999999,-0.0289,0.0038200000000000005,0.0978
2020-3-20,2020,3,20,Virginia Beach,0.262,0.39399999999999996,0.193,0.27899999999999997,0.193,0.436,0.5589999999999999,0.373,0.35700000000000004,0.0941,0.214,0.319,0.24100000000000002
2020-3-20,2020,3,20,Colorado Springs,0.201,0.23800000000000002,0.36700000000000005,0.24600000000000002,0.0687,0.18899999999999997,0.24100000000000002,0.292,0.298,0.28600000000000003,0.17,0.122,0.0734
2020-3-20,2020,3,20,Tulsa,0.22699999999999998,0.22,0.19899999999999998,0.0529,0.141,0.41,0.32899999999999996,0.304,0.302,0.0583,0.145,0.21,0.273
2020-3-27,2020,3,27,Los Angeles,-0.147,-0.0609,-0.106,-0.273,-0.11699999999999999,-0.539,-0.504,-0.256,-0.23399999999999999,-0.146,-0.0905,-0.0593,-0.0766
2020-3-27,2020,3,27,New York City,-0.121,-0.321,-0.153,-0.0599,0.0579,-0.441,-0.441,-0.262,-0.252,-0.0959,-0.0673,-0.0628,-0.0217
2020-3-27,2020,3,27,Chicago,-0.11599999999999999,-0.201,-0.182,-0.19699999999999998,-0.0405,-0.217,-0.128,-0.109,-0.107,-0.127,-0.10400000000000001,-0.105,-0.0465
2020-3-27,2020,3,27,Houston,-0.226,-0.28300000000000003,-0.157,-0.24,-0.162,-0.562,-0.451,-0.265,-0.251,-0.235,-0.209,-0.21,-0.127
2020-3-27,2020,3,27,Phoenix,-0.127,-0.132,-0.14300000000000002,-0.23800000000000002,-0.0698,-0.501,-0.379,-0.165,-0.14300000000000002,-0.155,-0.1,-0.0653,-0.0778
2020-3-27,2020,3,27,San Diego,-0.0901,0.0688,-0.0651,-0.0764,-0.00564,-0.541,-0.45399999999999996,-0.222,-0.2,-0.102,-0.0327,-0.0196,0.0876
2020-3-27,2020,3,27,Dallas,-0.0783,-0.0929,-0.0911,-0.205,0.00847,-0.46399999999999997,-0.204,-0.10300000000000001,-0.094,-0.0868,-0.0648,-0.076,0.0694
2020-3-27,2020,3,27,Las Vegas,-0.34700000000000003,-0.203,-0.157,-0.3,-0.33,-0.705,-0.368,-0.431,-0.43700000000000006,-0.36700000000000005,-0.295,-0.23800000000000002,-0.261
2020-3-27,2020,3,27,Seattle,-0.18100000000000002,-0.34,-0.166,-0.335,-0.29100000000000004,-0.669,-0.431,-0.21100000000000002,-0.195,-0.24100000000000002,-0.16399999999999998,-0.11800000000000001,-0.18600000000000003
2020-3-27,2020,3,27,Fort Worth,-0.105,-0.222,0.0196,-0.313,0.0155,-0.414,-0.0937,-0.0888,-0.0883,-0.047,-0.10400000000000001,-0.163,-0.0417
2020-3-27,2020,3,27,San Antonio,-0.00843,-0.273,-0.0749,0.00675,0.278,-0.439,-0.43,-0.11199999999999999,-0.0731,0.0688,0.05,0.0064,0.155
2020-3-27,2020,3,27,San Jose,0.0367,-0.0339,-0.102,-0.26899999999999996,0.0563,-0.426,-0.321,-0.0115,0.017,-0.0377,0.0387,0.0787,-0.0259
2020-3-27,2020,3,27,Detroit,-0.141,-0.131,-0.111,-0.27,-0.114,-0.187,-0.10400000000000001,-0.0505,-0.0456,-0.203,-0.174,-0.183,-0.0601
2020-3-27,2020,3,27,Philadelphia,-0.177,-0.247,-0.302,-0.318,-0.2,-0.215,-0.0423,-0.20600000000000002,-0.217,-0.18600000000000003,-0.15,-0.111,-0.205
2020-3-27,2020,3,27,Columbus,-0.218,-0.23,-0.17800000000000002,-0.337,-0.317,-0.418,-0.168,-0.17600000000000002,-0.177,-0.26899999999999996,-0.23199999999999998,-0.22699999999999998,-0.154
2020-3-27,2020,3,27,Austin,-0.0148,0.214,-0.0516,-0.159,0.0534,-0.5529999999999999,-0.295,-0.16399999999999998,-0.149,0.0201,0.061,0.076,0.0895
2020-3-27,2020,3,27,Charlotte,-0.0832,-0.15,-0.16399999999999998,-0.121,0.207,-0.429,-0.298,-0.158,-0.145,-0.0402,-0.0634,-0.0866,0.0178
2020-3-27,2020,3,27,Indianapolis,0.0030800000000000003,-0.0306,-0.10400000000000001,-0.059000000000000004,0.0797,-0.45899999999999996,-0.249,0.0379,0.0609,-0.0173,-0.0159,-0.0205,0.00389
2020-3-27,2020,3,27,Jacksonville,-0.196,-0.295,-0.027000000000000003,-0.287,-0.22899999999999998,-0.507,-0.40399999999999997,-0.243,-0.23,-0.151,-0.192,-0.21,-0.237
2020-3-27,2020,3,27,Memphis,-0.187,-0.263,-0.0521,-0.37200000000000005,-0.309,-0.308,-0.47100000000000003,-0.11800000000000001,-0.0859,-0.245,-0.221,-0.18899999999999997,-0.26
2020-3-27,2020,3,27,San Francisco,0.141,0.265,0.0743,-0.142,0.415,-0.431,-0.47700000000000004,-0.0525,-0.0176,0.0385,0.18100000000000002,0.18600000000000003,0.381
2020-3-27,2020,3,27,El Paso,-0.0911,-0.2,-0.00366,-0.209,0.0762,-0.316,-0.20800000000000002,-0.20600000000000002,-0.205,-0.0037799999999999995,-0.0228,-0.13699999999999998,0.166
2020-3-27,2020,3,27,Baltimore,-0.0633,-0.0545,-0.12,-0.187,0.0771,-0.512,-0.337,-0.18,-0.17,-0.00824,-0.0317,-0.0822,0.075
2020-3-27,2020,3,27,Portland,-0.0442,-0.0681,-0.142,-0.252,0.0699,-0.307,0.0501,-0.0024100000000000002,-0.00626,0.0384,-0.0634,-0.151,0.0514
2020-3-27,2020,3,27,Boston,-0.157,-0.243,-0.159,-0.21100000000000002,-0.151,-0.513,-0.505,-0.303,-0.28600000000000003,-0.0907,-0.105,-0.136,-0.00765
2020-3-27,2020,3,27,Oklahoma City,0.0312,-0.155,0.0632,-0.055999999999999994,0.38,-0.20600000000000002,0.0136,-0.015,-0.0175,0.125,0.0693,-0.0518,0.32899999999999996
2020-3-27,2020,3,27,Louisville,0.0281,-0.21,-0.0266,-0.16399999999999998,0.253,-0.327,-0.23800000000000002,-0.0583,-0.0428,0.163,0.0987,-0.0363,0.426
2020-3-27,2020,3,27,Denver,-0.26899999999999996,-0.243,-0.308,-0.348,-0.281,-0.634,-0.526,-0.348,-0.331,-0.282,-0.23199999999999998,-0.212,-0.201
2020-3-27,2020,3,27,Washington,-0.0595,0.10800000000000001,-0.0197,-0.0984,-0.153,-0.40399999999999997,-0.272,-0.18600000000000003,-0.17800000000000002,-0.0362,-0.0121,-0.00392,-0.0106
2020-3-27,2020,3,27,Nashville,-0.158,-0.221,-0.14800000000000002,-0.16399999999999998,-0.0697,-0.5870000000000001,-0.299,-0.254,-0.25,-0.223,-0.11800000000000001,-0.0519,-0.0515
2020-3-27,2020,3,27,Milwaukee,-0.128,-0.13699999999999998,-0.0916,-0.237,0.0315,-0.304,0.00302,-0.163,-0.175,-0.0406,-0.106,-0.16399999999999998,-0.0364
2020-3-27,2020,3,27,Albuquerque,0.0123,-0.35100000000000003,0.0302,0.0627,0.14,-0.251,-0.0923,-0.0701,-0.068,0.0071200000000000005,0.0579,0.0832,0.11599999999999999
2020-3-27,2020,3,27,Tucson,-0.0741,-0.295,0.0153,-0.0965,0.066,-0.473,-0.311,-0.136,-0.11900000000000001,-0.0342,-0.0296,-0.16,0.252
2020-3-27,2020,3,27,Fresno,-0.106,0.233,-0.0392,-0.452,0.0221,-0.38,-0.259,-0.183,-0.17600000000000002,0.0851,-0.0773,-0.257,-0.0694
2020-3-27,2020,3,27,Sacramento,-0.0162,0.0357,-0.00234,-0.0193,-0.0028,-0.23399999999999999,-0.203,-0.0269,-0.0104,-0.0169,0.0059,-0.0176,0.12300000000000001
2020-3-27,2020,3,27,Atlanta,-0.158,-0.0819,-0.18100000000000002,-0.336,-0.0269,-0.5539999999999999,-0.536,-0.324,-0.304,-0.14300000000000002,-0.106,-0.107,-0.0111
2020-3-27,2020,3,27,Kansas City,-0.016,0.23399999999999999,-0.245,0.0265,0.0225,-0.275,-0.113,-0.0705,-0.066,0.0112,-0.00403,-0.0441,0.0937
2020-3-27,2020,3,27,Miami,-0.322,-0.171,-0.22,-0.43799999999999994,-0.17800000000000002,-0.669,-0.478,-0.42,-0.415,-0.253,-0.259,-0.272,-0.226
2020-3-27,2020,3,27,Raleigh,0.0439,-0.0174,0.0778,0.162,-0.0141,-0.345,-0.11800000000000001,-0.0826,-0.0788,0.0134,0.084,0.134,0.024
2020-3-27,2020,3,27,Omaha,0.0861,-0.126,-0.0632,-0.00496,0.243,-0.196,0.307,0.096,0.077,0.16699999999999998,0.0788,-0.007370000000000001,0.159
2020-3-27,2020,3,27,Oakland,0.0478,0.10300000000000001,-0.0502,-0.16699999999999998,0.0555,-0.491,-0.311,0.191,0.23,0.0281,-0.018000000000000002,-0.023,-0.0972
2020-3-27,2020,3,27,Minneapolis,-0.0548,-0.0505,0.0154,-0.27399999999999997,-0.233,-0.349,-0.053,-0.013999999999999999,-0.0108,-0.146,-0.0634,-0.0297,-0.0268
2020-3-27,2020,3,27,Tampa,-0.134,0.0132,-0.128,-0.263,-0.13,-0.389,-0.0508,-0.14,-0.147,-0.0854,-0.13,-0.14300000000000002,-0.18899999999999997
2020-3-27,2020,3,27,New Orleans,-0.17300000000000001,-0.16,-0.00855,-0.152,-0.0077,-0.652,-0.455,-0.387,-0.37799999999999995,-0.0543,-0.0672,-0.13699999999999998,0.10300000000000001
2020-3-27,2020,3,27,Wichita,-0.0812,-0.258,-0.325,-0.282,0.048,-0.196,-0.191,-0.076,-0.0646,-0.133,-0.0884,-0.0738,0.0363
2020-3-27,2020,3,27,Cleveland,-0.424,-0.3,-0.2,-0.311,-0.6729999999999999,-0.451,-0.254,-0.332,-0.33799999999999997,-0.503,-0.45299999999999996,-0.27399999999999997,-0.657
2020-3-27,2020,3,27,Bakersfield,0.0294,-0.0536,0.0174,-0.0651,0.27899999999999997,0.0576,-0.302,-0.14300000000000002,-0.13,0.134,0.0998,-0.0213,0.27699999999999997
2020-3-27,2020,3,27,Honolulu,-0.0974,-0.191,-0.158,-0.278,0.0928,-0.44799999999999995,-0.301,-0.24100000000000002,-0.235,-0.12300000000000001,-0.0426,-0.0484,0.21100000000000002
2020-3-27,2020,3,27,Boise,0.268,0.294,-0.0234,0.35700000000000004,0.205,0.318,0.466,0.387,0.379,0.341,0.20800000000000002,0.16899999999999998,-0.0015400000000000001
2020-3-27,2020,3,27,Salt Lake City,-0.0278,-0.146,-0.0277,0.0569,-0.113,-0.36700000000000005,-0.128,0.0348,0.0507,-0.0645,-0.0683,-0.0599,-0.11900000000000001
2020-3-27,2020,3,27,Virginia Beach,-0.0574,0.265,0.0467,-0.0182,-0.128,-0.436,0.175,-0.00911,-0.0253,-0.18899999999999997,-0.107,-0.0414,-0.0651
2020-3-27,2020,3,27,Colorado Springs,-0.24,-0.223,-0.0174,-0.11800000000000001,-0.387,-0.652,-0.289,-0.255,-0.251,-0.23800000000000002,-0.24100000000000002,-0.222,-0.309
2020-3-27,2020,3,27,Tulsa,0.000539,-0.213,0.19899999999999998,0.0337,0.0653,-0.177,-0.18600000000000003,-0.0147,0.000314,0.0224,-0.006670000000000001,-0.0135,-0.0972
2020-4-3,2020,4,3,Los Angeles,-0.313,-0.29100000000000004,-0.335,-0.32299999999999995,-0.247,-0.715,-0.682,-0.45899999999999996,-0.44,-0.297,-0.239,-0.20600000000000002,-0.22899999999999998
2020-4-3,2020,4,3,New York City,-0.18600000000000003,-0.406,-0.348,-0.0847,0.0891,-0.614,-0.299,-0.382,-0.387,-0.146,-0.0894,-0.0743,0.0153
2020-4-3,2020,4,3,Chicago,-0.28600000000000003,-0.381,-0.34700000000000003,-0.34299999999999997,-0.20199999999999999,-0.679,-0.503,-0.402,-0.395,-0.25,-0.228,-0.221,-0.213
2020-4-3,2020,4,3,Houston,-0.358,-0.488,-0.256,-0.32,-0.345,-0.716,-0.547,-0.445,-0.43700000000000006,-0.32799999999999996,-0.32,-0.326,-0.273
2020-4-3,2020,4,3,Phoenix,-0.305,-0.306,-0.284,-0.21,-0.32,-0.6920000000000001,-0.569,-0.395,-0.377,-0.32899999999999996,-0.24600000000000002,-0.16699999999999998,-0.313
2020-4-3,2020,4,3,San Diego,-0.325,-0.301,-0.348,-0.191,-0.301,-0.7440000000000001,-0.7040000000000001,-0.507,-0.488,-0.34299999999999997,-0.233,-0.185,-0.145
2020-4-3,2020,4,3,Dallas,-0.314,-0.325,-0.285,-0.36200000000000004,-0.196,-0.688,-0.586,-0.419,-0.405,-0.327,-0.261,-0.21600000000000003,-0.337
2020-4-3,2020,4,3,Las Vegas,-0.37,-0.562,-0.26899999999999996,-0.278,-0.0798,-0.828,-0.595,-0.486,-0.475,-0.33,-0.292,-0.324,-0.0906
2020-4-3,2020,4,3,Seattle,-0.21100000000000002,-0.44,-0.27899999999999997,-0.321,-0.295,-0.62,-0.519,-0.214,-0.191,-0.247,-0.198,-0.165,-0.22899999999999998
2020-4-3,2020,4,3,Fort Worth,-0.326,-0.257,-0.312,-0.138,-0.31,-0.624,-0.496,-0.402,-0.392,-0.304,-0.266,-0.24,-0.24600000000000002
2020-4-3,2020,4,3,San Antonio,-0.305,-0.442,-0.272,-0.316,-0.198,-0.754,-0.618,-0.466,-0.44799999999999995,-0.29,-0.215,-0.16399999999999998,-0.175
2020-4-3,2020,4,3,San Jose,-0.136,-0.312,-0.152,-0.40700000000000003,-0.085,-0.726,-0.655,-0.292,-0.258,-0.18600000000000003,-0.0733,-0.037000000000000005,-0.0437
2020-4-3,2020,4,3,Detroit,-0.281,-0.44,-0.434,-0.364,-0.165,-0.494,-0.371,-0.205,-0.18899999999999997,-0.258,-0.302,-0.325,-0.318
2020-4-3,2020,4,3,Philadelphia,-0.282,-0.316,-0.32799999999999996,-0.34,-0.342,-0.677,-0.662,-0.449,-0.434,-0.249,-0.22,-0.188,-0.267
2020-4-3,2020,4,3,Columbus,-0.191,-0.237,-0.292,-0.122,-0.237,-0.623,-0.301,-0.221,-0.215,-0.203,-0.16,-0.157,-0.0524
2020-4-3,2020,4,3,Austin,-0.307,-0.249,-0.307,-0.325,-0.375,-0.754,-0.65,-0.498,-0.48100000000000004,-0.368,-0.21600000000000003,-0.134,-0.257
2020-4-3,2020,4,3,Charlotte,-0.29,-0.354,-0.297,-0.26,-0.415,-0.647,-0.502,-0.36200000000000004,-0.349,-0.257,-0.263,-0.271,-0.231
2020-4-3,2020,4,3,Indianapolis,-0.185,-0.319,-0.256,-0.24,-0.139,-0.588,-0.48700000000000004,-0.26,-0.24100000000000002,-0.223,-0.153,-0.11699999999999999,-0.0895
2020-4-3,2020,4,3,Jacksonville,-0.289,-0.537,-0.157,-0.209,-0.313,-0.6579999999999999,-0.355,-0.366,-0.36700000000000005,-0.24100000000000002,-0.263,-0.258,-0.35100000000000003
2020-4-3,2020,4,3,Memphis,-0.256,-0.188,-0.248,-0.366,-0.369,-0.35200000000000004,-0.23,-0.24600000000000002,-0.248,-0.226,-0.259,-0.237,-0.42700000000000005
2020-4-3,2020,4,3,San Francisco,-0.0293,0.0719,0.0522,-0.376,0.0645,-0.711,-0.703,-0.344,-0.315,-0.113,0.0477,0.07200000000000001,0.184
2020-4-3,2020,4,3,El Paso,-0.20199999999999999,-0.302,-0.128,-0.183,-0.235,-0.723,-0.585,-0.313,-0.287,-0.16399999999999998,-0.14400000000000002,-0.106,-0.166
2020-4-3,2020,4,3,Baltimore,-0.08800000000000001,-0.0891,-0.0289,-0.0587,-0.0591,-0.605,-0.6679999999999999,-0.322,-0.299,-0.0412,-0.013999999999999999,0.0274,-0.0851
2020-4-3,2020,4,3,Portland,-0.35200000000000004,-0.384,-0.379,-0.35200000000000004,-0.253,-0.7290000000000001,-0.457,-0.366,-0.359,-0.297,-0.345,-0.377,-0.32799999999999996
2020-4-3,2020,4,3,Boston,0.0072,0.051,0.13699999999999998,-0.172,0.0465,-0.544,-0.42,-0.29600000000000004,-0.285,0.115,0.0997,0.0652,0.21100000000000002
2020-4-3,2020,4,3,Oklahoma City,-0.20800000000000002,-0.385,-0.15,-0.27699999999999997,-0.11599999999999999,-0.373,-0.281,-0.24600000000000002,-0.243,-0.18100000000000002,-0.201,-0.261,-0.0451
2020-4-3,2020,4,3,Louisville,-0.281,-0.268,-0.191,-0.276,-0.341,-0.6659999999999999,-0.583,-0.35600000000000004,-0.337,-0.253,-0.212,-0.171,-0.242
2020-4-3,2020,4,3,Denver,-0.35100000000000003,-0.418,-0.325,-0.508,-0.259,-0.7090000000000001,-0.552,-0.46299999999999997,-0.45399999999999996,-0.363,-0.307,-0.28300000000000003,-0.27699999999999997
2020-4-3,2020,4,3,Washington,0.0009539999999999999,0.114,-0.0691,0.0349,-0.28,-0.784,-0.595,-0.371,-0.349,-0.166,0.0874,0.185,0.0593
2020-4-3,2020,4,3,Nashville,-0.327,-0.35200000000000004,-0.218,-0.428,-0.27899999999999997,-0.718,-0.34,-0.397,-0.402,-0.24,-0.28300000000000003,-0.313,-0.29600000000000004
2020-4-3,2020,4,3,Milwaukee,-0.19399999999999998,-0.39399999999999996,-0.0916,-0.239,-0.0516,-0.6759999999999999,-0.32299999999999995,-0.223,-0.215,-0.16399999999999998,-0.17800000000000002,-0.228,0.0109
2020-4-3,2020,4,3,Albuquerque,-0.217,-0.466,-0.345,-0.306,0.0048200000000000005,-0.746,-0.723,-0.413,-0.38299999999999995,-0.18100000000000002,-0.132,-0.132,-0.0196
2020-4-3,2020,4,3,Tucson,-0.379,-0.275,-0.255,-0.473,-0.344,-0.6990000000000001,-0.606,-0.413,-0.395,-0.345,-0.358,-0.368,-0.36700000000000005
2020-4-3,2020,4,3,Fresno,-0.23,-0.326,-0.29,-0.447,-0.0823,-0.59,-0.40700000000000003,-0.342,-0.336,-0.156,-0.185,-0.281,-0.0451
2020-4-3,2020,4,3,Sacramento,-0.177,-0.29100000000000004,-0.175,-0.32,0.0928,-0.736,-0.7170000000000001,-0.39399999999999996,-0.363,-0.0836,-0.0942,-0.142,0.0259
2020-4-3,2020,4,3,Atlanta,-0.272,-0.34,-0.262,-0.401,-0.20199999999999999,-0.687,-0.541,-0.40299999999999997,-0.39,-0.281,-0.228,-0.22899999999999998,-0.0949
2020-4-3,2020,4,3,Kansas City,-0.222,-0.18600000000000003,-0.345,-0.14800000000000002,-0.21600000000000003,-0.556,-0.629,-0.233,-0.19,-0.27,-0.221,-0.201,-0.13699999999999998
2020-4-3,2020,4,3,Miami,-0.42200000000000004,-0.316,-0.324,-0.413,-0.33799999999999997,-0.737,-0.604,-0.5379999999999999,-0.532,-0.365,-0.36200000000000004,-0.36700000000000005,-0.326
2020-4-3,2020,4,3,Raleigh,-0.29100000000000004,-0.395,-0.195,-0.28800000000000003,-0.35100000000000003,-0.685,-0.48700000000000004,-0.41100000000000003,-0.40299999999999997,-0.267,-0.231,-0.19699999999999998,-0.303
2020-4-3,2020,4,3,Omaha,-0.154,0.0202,-0.32,-0.231,0.0342,-0.522,-0.276,-0.18899999999999997,-0.182,0.00143,-0.132,-0.22699999999999998,-0.172
2020-4-3,2020,4,3,Oakland,-0.134,-0.204,-0.239,-0.231,-0.136,-0.56,-0.508,-0.0963,-0.0646,-0.215,-0.138,-0.0918,-0.14300000000000002
2020-4-3,2020,4,3,Minneapolis,-0.28600000000000003,-0.341,-0.23800000000000002,-0.4,-0.363,-0.594,-0.179,-0.313,-0.324,-0.284,-0.261,-0.233,-0.34
2020-4-3,2020,4,3,Tampa,-0.198,-0.0833,-0.152,-0.28300000000000003,-0.247,-0.5870000000000001,-0.483,-0.299,-0.284,-0.175,-0.154,-0.11199999999999999,-0.257
2020-4-3,2020,4,3,New Orleans,-0.226,-0.373,-0.157,-0.139,-0.00533,-0.774,-0.7509999999999999,-0.466,-0.431,0.0104,-0.10300000000000001,-0.247,-0.0118
2020-4-3,2020,4,3,Wichita,-0.155,-0.32799999999999996,-0.364,-0.264,-0.111,-0.41100000000000003,-0.40399999999999997,-0.154,-0.13,-0.11699999999999999,-0.17,-0.255,-0.109
2020-4-3,2020,4,3,Cleveland,-0.371,-0.0975,-0.205,-0.122,-0.635,-0.562,-0.35200000000000004,-0.297,-0.292,-0.456,-0.39399999999999996,-0.254,-0.509
2020-4-3,2020,4,3,Bakersfield,-0.11,-0.0789,-0.122,-0.226,0.025,-0.363,-0.46,-0.223,-0.204,0.131,-0.0419,-0.23399999999999999,-0.0405
2020-4-3,2020,4,3,Honolulu,-0.11900000000000001,-0.409,0.00435,-0.04,-0.0204,-0.675,-0.599,-0.36,-0.335,-0.0234,0.0315,0.0733,0.0621
2020-4-3,2020,4,3,Boise,-0.28800000000000003,-0.408,-0.26899999999999996,-0.29100000000000004,-0.294,-0.593,-0.379,-0.365,-0.363,-0.136,-0.244,-0.308,-0.316
2020-4-3,2020,4,3,Salt Lake City,-0.205,-0.166,-0.28800000000000003,-0.223,-0.179,-0.6729999999999999,-0.374,-0.20600000000000002,-0.18899999999999997,-0.26,-0.20800000000000002,-0.16,-0.252
2020-4-3,2020,4,3,Virginia Beach,-0.22699999999999998,0.161,-0.26,-0.28800000000000003,-0.272,-0.67,-0.45799999999999996,-0.281,-0.265,-0.25,-0.233,-0.217,-0.23399999999999999
2020-4-3,2020,4,3,Colorado Springs,-0.31,-0.218,-0.242,-0.0777,-0.506,-0.6409999999999999,-0.41,-0.36,-0.354,-0.27399999999999997,-0.26899999999999996,-0.24100000000000002,-0.349
2020-4-3,2020,4,3,Tulsa,-0.174,-0.603,-0.009770000000000001,-0.187,-0.0892,-0.43799999999999994,-0.386,-0.10300000000000001,-0.0776,-0.154,-0.235,-0.324,-0.266
2020-4-10,2020,4,10,Los Angeles,-0.36,-0.342,-0.16899999999999998,-0.38299999999999995,-0.287,-0.659,-0.618,-0.46,-0.447,-0.29,-0.307,-0.336,-0.243
2020-4-10,2020,4,10,New York City,-0.28600000000000003,-0.424,-0.332,-0.342,0.00941,-0.642,-0.31,-0.358,-0.36,-0.243,-0.239,-0.261,-0.162
2020-4-10,2020,4,10,Chicago,-0.34299999999999997,-0.42,-0.37,-0.387,-0.251,-0.632,-0.336,-0.369,-0.371,-0.317,-0.318,-0.32,-0.313
2020-4-10,2020,4,10,Houston,-0.42700000000000005,-0.5329999999999999,-0.371,-0.491,-0.297,-0.645,-0.495,-0.467,-0.465,-0.429,-0.405,-0.413,-0.3
2020-4-10,2020,4,10,Phoenix,-0.33299999999999996,-0.32899999999999996,-0.337,-0.41200000000000003,-0.261,-0.7120000000000001,-0.619,-0.442,-0.424,-0.312,-0.27399999999999997,-0.242,-0.28800000000000003
2020-4-10,2020,4,10,San Diego,-0.434,-0.36,-0.43200000000000005,-0.484,-0.405,-0.706,-0.7170000000000001,-0.505,-0.485,-0.442,-0.40299999999999997,-0.426,-0.223
2020-4-10,2020,4,10,Dallas,-0.332,-0.387,-0.28600000000000003,-0.532,-0.0877,-0.6509999999999999,-0.621,-0.444,-0.429,-0.262,-0.272,-0.29600000000000004,-0.157
2020-4-10,2020,4,10,Las Vegas,-0.423,-0.447,-0.397,-0.395,-0.331,-0.748,-0.542,-0.495,-0.491,-0.441,-0.377,-0.366,-0.228
2020-4-10,2020,4,10,Seattle,-0.314,-0.44799999999999995,-0.248,-0.44299999999999995,-0.249,-0.597,-0.561,-0.42700000000000005,-0.41700000000000004,-0.26,-0.261,-0.276,-0.196
2020-4-10,2020,4,10,Fort Worth,-0.381,-0.299,-0.27699999999999997,-0.5760000000000001,-0.26899999999999996,-0.627,-0.6559999999999999,-0.462,-0.44299999999999995,-0.309,-0.322,-0.35600000000000004,-0.214
2020-4-10,2020,4,10,San Antonio,-0.33799999999999997,-0.451,-0.28300000000000003,-0.409,-0.188,-0.635,-0.643,-0.467,-0.445,-0.36200000000000004,-0.27399999999999997,-0.237,-0.14
2020-4-10,2020,4,10,San Jose,-0.23199999999999998,-0.327,-0.1,-0.466,-0.15,-0.526,-0.522,-0.37799999999999995,-0.365,-0.248,-0.177,-0.171,-0.0651
2020-4-10,2020,4,10,Detroit,-0.23600000000000002,-0.517,-0.2,-0.39899999999999997,-0.0512,-0.36,-0.33799999999999997,-0.122,-0.102,-0.0463,-0.262,-0.42200000000000004,-0.129
2020-4-10,2020,4,10,Philadelphia,-0.37799999999999995,-0.36200000000000004,-0.44299999999999995,-0.45399999999999996,-0.33799999999999997,-0.449,-0.27899999999999997,-0.361,-0.36700000000000005,-0.314,-0.37200000000000005,-0.39399999999999996,-0.39799999999999996
2020-4-10,2020,4,10,Columbus,-0.38799999999999996,-0.401,-0.342,-0.519,-0.423,-0.6729999999999999,-0.434,-0.36200000000000004,-0.35600000000000004,-0.379,-0.395,-0.408,-0.376
2020-4-10,2020,4,10,Austin,-0.292,-0.473,-0.37,-0.45,-0.142,-0.757,-0.7090000000000001,-0.524,-0.504,-0.242,-0.201,-0.195,-0.125
2020-4-10,2020,4,10,Charlotte,-0.37799999999999995,-0.39899999999999997,-0.41100000000000003,-0.436,-0.32799999999999996,-0.693,-0.541,-0.43700000000000006,-0.42700000000000005,-0.33,-0.35600000000000004,-0.39,-0.22
2020-4-10,2020,4,10,Indianapolis,-0.22899999999999998,-0.326,-0.21600000000000003,-0.27,-0.0916,-0.5529999999999999,-0.268,-0.272,-0.272,-0.16,-0.204,-0.264,-0.11
2020-4-10,2020,4,10,Jacksonville,-0.32,-0.43200000000000005,-0.24100000000000002,-0.289,-0.261,-0.695,-0.444,-0.39299999999999996,-0.389,-0.249,-0.297,-0.316,-0.36
2020-4-10,2020,4,10,Memphis,-0.302,-0.27899999999999997,-0.29,-0.44,-0.306,-0.6459999999999999,-0.598,-0.35100000000000003,-0.32899999999999996,-0.257,-0.278,-0.297,-0.27399999999999997
2020-4-10,2020,4,10,San Francisco,-0.11599999999999999,0.261,-0.0738,-0.289,-0.0744,-0.431,-0.541,-0.28800000000000003,-0.267,-0.11800000000000001,-0.0651,-0.10400000000000001,0.19899999999999998
2020-4-10,2020,4,10,El Paso,-0.187,-0.273,-0.00366,-0.23399999999999999,-0.106,-0.628,-0.47200000000000003,-0.302,-0.28600000000000003,-0.162,-0.132,-0.14,-0.0237
2020-4-10,2020,4,10,Baltimore,-0.15,-0.193,-0.0846,-0.345,0.0528,-0.349,-0.35600000000000004,-0.284,-0.28,0.0272,-0.102,-0.23,0.0241
2020-4-10,2020,4,10,Portland,-0.27899999999999997,-0.40399999999999997,-0.35700000000000004,-0.425,-0.20199999999999999,-0.622,-0.434,-0.34700000000000003,-0.34,-0.21600000000000003,-0.267,-0.301,-0.253
2020-4-10,2020,4,10,Boston,-0.223,-0.0666,-0.217,-0.315,-0.128,-0.586,-0.48,-0.4,-0.39299999999999996,-0.163,-0.168,-0.23800000000000002,0.0944
2020-4-10,2020,4,10,Oklahoma City,-0.299,-0.43799999999999994,-0.308,-0.307,-0.253,-0.564,-0.34600000000000003,-0.353,-0.353,-0.32299999999999995,-0.299,-0.341,-0.0407
2020-4-10,2020,4,10,Louisville,-0.233,-0.239,-0.0917,-0.321,-0.335,-0.302,-0.46399999999999997,-0.19899999999999998,-0.17600000000000002,-0.285,-0.245,-0.22899999999999998,-0.188
